angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type,class
0.437878,134.765619,2.944339,5,0.465,0.016,21.34,16.063,12.223,12.576,12.256,1,VAR                           ,UNKNOWN
0.607464,135.47292,13.924225,5,0.226,0.068,19.402,16.561,13.994,14.012,13.965,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.497346,129.968053,8.944759,11,0.306,0.154,17.604,14.13,11.582,11.412,11.122,1,ROT                           ,ROTATIONAL
1.396059,133.691291,5.761882,5,0.627,0.046,22.714,15.897,10.363,10.921,10.515,1,ROT                           ,ROTATIONAL
0.083183,141.592818,7.209566,6,0.549,0.027,23.979,17.027,12.273,12.741,12.412,1,ROT                           ,ROTATIONAL
0.34424,141.539936,7.269474,5,0.509,0.037,22.935,16.521,12.525,12.99,12.674,1,EC|ESD                        ,ECLIPSING
0.049236,141.509281,7.277577,5,1.122,0.072,22.709,18.4,10.039,11.261,10.392,1,EC|ESD                        ,ECLIPSING
0.018105,141.601544,7.274522,5,0.416,0.031,21.244,16.842,13.103,13.406,13.198,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.393478,141.602369,7.333514,5,0.585,0.027,23.28,16.494,11.401,11.941,11.574,1,ROT                           ,ROTATIONAL
0.249873,141.586703,7.327043,5,0.545,0.029,22.159,15.954,11.149,11.606,11.294,1,ROT                           ,ROTATIONAL
1.298924,140.984584,7.003918,6,0.367,0.031,21.444,16.822,13.52,13.759,13.603,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.094054,140.938867,7.20201,5,0.282,0.035,20.482,16.728,13.71,13.768,13.71,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.404573,134.675002,2.457985,5,0.458,0.093,21.693,15.141,10.626,11.02,10.696,1,E                             ,ECLIPSING
0.985021,129.88224,7.964003,5,0.719,0.104,22.771,16.281,10.945,11.798,10.949,1,ROT                           ,ROTATIONAL
0.482345,129.939201,8.130221,5,0.804,0.111,23.682,17.65,11.632,12.508,11.498,1,ROT                           ,ROTATIONAL
0.365865,130.047733,8.133709,6,0.619,0.069,23.592,16.926,12.171,12.887,12.008,1,ROT                           ,ROTATIONAL
0.337625,130.123011,8.226558,6,0.883,0.058,22.884,17.689,11.022,12.0,10.936,1,ROT                           ,ROTATIONAL
0.647861,134.436802,2.825472,5,0.567,0.041,22.058,15.439,10.758,11.284,10.867,1,ROT                           ,ROTATIONAL
0.484295,135.692909,17.948067,7,0.628,0.049,22.783,17.075,11.758,12.323,11.908,1,ROT                           ,ROTATIONAL
0.45547,137.069125,4.846498,5,0.511,0.046,22.751,16.784,12.582,12.998,12.693,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.556438,132.808602,16.077457,5,0.455,0.095,22.346,17.424,13.887,14.244,13.997,1,EW                            ,ECLIPSING
0.284944,137.051878,5.022172,6,0.458,0.063,20.224,14.847,10.764,11.141,10.84,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.353341,137.06197,5.026778,6,0.46,0.062,21.353,15.355,11.48,11.812,11.562,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.265099,135.799875,6.663457,5,0.528,0.053,23.049,17.622,13.275,13.798,13.425,1,ROT                           ,ROTATIONAL
1.242858,136.89977,5.100719,7,0.391,0.096,19.019,15.38,11.761,12.017,11.859,1,ESD|RRC|EC                    ,ECLIPSING
2.253994,135.767678,6.855287,5,0.378,0.101,20.874,16.652,13.186,13.375,13.212,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.997616,129.319279,6.934575,5,0.526,0.056,23.685,17.232,13.389,13.998,13.261,1,ROT                           ,ROTATIONAL
0.875425,129.339898,6.990154,5,0.74,0.07,23.508,17.29,11.146,12.031,11.088,1,ROT                           ,ROTATIONAL
0.59379,134.076325,0.944478,304,0.482,0.061,22.05,17.393,13.777,14.098,13.823,1,ROT                           ,ROTATIONAL
0.906277,130.103776,8.936928,9,0.425,0.135,18.485,13.918,10.833,10.915,10.493,1,ROT                           ,ROTATIONAL
0.471734,131.906371,10.311495,7,0.491,0.084,22.73,17.213,13.487,13.793,13.522,1,ROT                           ,ROTATIONAL
0.67816,131.877684,10.343019,6,0.365,0.085,20.713,17.013,14.209,14.348,14.234,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.642619,134.26092,13.146623,5,0.567,0.068,23.419,16.742,11.824,12.283,11.926,1,ROT                           ,ROTATIONAL
1.049862,131.879622,10.315849,7,0.841,0.098,23.134,19.393,12.88,13.79,13.136,1,RS                            ,ROTATIONAL
0.469625,129.912072,13.722398,5,0.505,0.0,22.394,16.968,12.594,13.068,13.761,1,PULS                          ,UNKNOWN
1.699716,132.208577,10.274469,10,0.317,0.058,17.825,13.797,10.608,10.696,10.547,1,CW-FO|ACV                     ,CEPHEIDS
0.340252,132.314355,10.409908,5,0.39,0.097,21.266,17.11,13.786,14.029,13.829,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.81211,132.705673,16.310436,6,0.244,0.274,20.076,17.136,14.401,14.472,14.391,1,RRC                           ,RR_LYRAE
0.282291,134.585895,13.278556,5,0.453,0.059,20.841,15.16,11.563,11.872,11.63,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.260621,140.658868,10.249982,5,0.422,0.144,21.098,16.606,13.084,13.365,13.159,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.948077,135.966109,4.874804,6,0.368,0.095,20.078,15.971,12.308,12.447,12.279,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.75398,139.656036,6.542371,5,0.323,0.1,20.944,17.039,13.963,14.054,13.923,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.471073,134.239849,12.818388,5,0.489,0.066,21.89,16.127,12.031,12.385,12.119,1,EA                            ,ECLIPSING
0.455617,129.611373,6.932635,5,0.501,0.06,21.484,15.581,11.954,12.534,11.786,1,EW                            ,ECLIPSING
0.467559,129.620055,6.946345,5,0.568,0.052,22.387,15.414,10.792,11.51,10.711,1,EW                            ,ECLIPSING
0.296651,129.924756,8.759612,7,0.647,0.184,23.146,16.934,12.489,12.801,12.115,1,ROT                           ,ROTATIONAL
1.229281,129.17662,6.895218,5,0.482,0.047,22.447,17.14,13.495,13.942,13.375,1,ROT                           ,ROTATIONAL
0.341915,135.555708,4.804633,5,0.587,0.079,23.491,16.526,11.783,12.287,11.889,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.154858,129.171939,6.973644,5,0.449,0.06,19.959,14.646,10.608,11.128,10.495,1,LB                            ,LONG_PERIOD
0.183634,141.737366,8.1308,5,1.23,0.068,23.361,21.706,13.399,15.169,13.981,1,BY                            ,ROTATIONAL
0.482738,129.875263,8.541333,8,0.763,0.191,22.791,16.515,10.951,11.695,10.76,1,ROT                           ,ROTATIONAL
0.977434,129.894975,8.542042,5,1.016,0.212,23.685,21.684,14.728,15.555,14.466,1,ROT                           ,ROTATIONAL
0.277341,140.439957,10.285798,7,0.261,0.198,20.915,17.576,14.748,14.878,14.774,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.499176,134.075548,0.897275,123,0.754,0.058,24.011,18.811,12.985,13.71,13.176,1,ROT                           ,ROTATIONAL
1.393552,130.047477,8.519371,5,0.741,0.214,23.394,20.439,14.436,15.071,14.571,1,ROT                           ,ROTATIONAL
1.093186,129.969884,8.578939,9,0.517,0.131,20.578,14.392,10.604,11.021,10.394,1,ROT                           ,ROTATIONAL
0.959747,132.314882,10.219183,6,0.497,0.076,20.85,14.99,10.526,10.895,10.559,1,ROT                           ,ROTATIONAL
0.23377,132.29552,10.231089,5,0.531,0.094,23.591,18.628,14.7,15.151,14.827,1,ROT                           ,ROTATIONAL
0.588845,123.873641,26.182541,9,0.45,0.086,23.114,16.879,12.812,13.218,12.919,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.990383,122.447228,16.362193,8,0.372,0.045,20.239,16.517,13.56,13.664,13.539,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.842605,126.937103,25.242682,6,0.575,0.244,22.477,15.904,10.134,10.817,10.298,1,L                             ,LONG_PERIOD
0.82747,126.955941,25.26919,6,0.588,0.249,23.088,16.357,10.762,11.433,10.928,1,ROT                           ,ROTATIONAL
0.467894,128.12684,15.82365,6,1.113,0.065,19.558,17.299,9.514,10.95,9.989,1,BY                            ,ROTATIONAL
0.507042,122.573998,16.456925,8,0.579,0.099,20.933,15.585,11.086,11.599,11.178,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.622324,119.19204,15.672219,6,1.102,0.071,23.021,21.27,14.07,15.334,14.42,1,ROT                           ,ROTATIONAL
2.920532,119.208245,15.676265,5,0.474,0.052,21.647,16.991,13.583,13.858,13.624,1,ROT                           ,ROTATIONAL
0.293112,120.565045,17.587393,11,0.424,0.036,22.396,17.272,13.703,13.977,13.762,1,EA                            ,ECLIPSING
0.247836,119.27838,23.144795,11,0.693,0.327,22.18,16.826,12.914,13.472,12.863,1,UG:                           ,CATACLYSMIC
1.516397,128.322598,15.897868,6,0.447,0.023,21.151,15.589,11.595,11.933,11.656,1,ROT                           ,ROTATIONAL
1.424788,120.865184,17.089616,8,0.673,0.351,21.784,18.876,13.049,13.749,13.255,1,EW                            ,ECLIPSING
0.480488,122.768163,25.894187,9,0.24,0.103,17.405,13.877,10.544,10.499,10.478,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.238154,121.916041,15.391137,8,1.03,0.102,22.206,20.608,14.218,15.425,14.54,1,ROT                           ,ROTATIONAL
0.178652,121.930005,15.429929,6,0.292,0.223,21.544,18.66,15.579,15.619,15.658,1,RRC                           ,RR_LYRAE
0.281162,115.726502,18.812446,5,0.41,0.029,22.437,17.309,13.761,14.07,13.851,1,RS                            ,ROTATIONAL
1.264411,125.034608,14.2651,5,0.331,0.084,18.963,15.398,12.627,12.812,12.437,1,E                             ,ECLIPSING
0.05765,115.724663,18.831803,6,0.439,0.027,22.983,17.517,13.398,13.727,13.46,1,RS                            ,ROTATIONAL
0.768392,121.926302,15.69743,9,0.41,0.055,19.446,14.702,11.019,11.226,11.037,1,ROT                           ,ROTATIONAL
0.612493,125.182053,25.855241,8,0.594,0.266,22.312,17.587,14.23,14.676,14.268,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.210765,120.544686,17.461772,10,0.401,0.032,20.86,16.08,12.512,12.73,12.519,1,EB                            ,ECLIPSING
0.577836,118.903896,22.75679,5,0.311,0.052,17.745,14.383,12.406,11.469,11.298,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.158301,118.898152,22.782352,5,0.492,0.059,20.558,14.851,11.469,10.8,10.449,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.84524,120.54193,17.48741,8,0.419,0.137,20.287,15.409,11.151,11.47,11.208,1,EB                            ,ECLIPSING
2.431872,120.564145,17.50791,10,0.464,0.096,22.62,17.373,13.077,13.453,13.19,1,BY                            ,ROTATIONAL
1.246843,120.55215,17.519986,7,1.009,0.091,23.516,21.333,14.369,15.806,14.878,1,BY                            ,ROTATIONAL
0.395489,120.758386,17.488703,7,0.317,0.034,20.913,17.065,14.154,14.2,14.122,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.852672,118.899632,15.601444,5,0.412,0.05,20.093,15.508,11.97,12.205,12.011,1,RRAB                          ,RR_LYRAE
1.490401,123.872123,26.151244,5,0.556,0.0,17.813,17.293,14.984,15.834,15.297,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.426042,118.877821,15.627009,5,0.541,0.049,23.14,16.449,11.923,12.349,12.034,1,EA                            ,ECLIPSING
1.268552,122.564118,24.651526,6,0.5,0.211,20.565,16.071,12.448,12.794,12.492,1,ROT                           ,ROTATIONAL
0.15886,117.563569,20.73824,6,0.471,0.066,23.115,17.702,14.365,14.385,14.086,1,E                             ,ECLIPSING
0.337226,115.648906,18.832733,6,0.545,0.017,22.03,18.385,13.543,14.005,13.658,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.452745,122.47432,15.87805,8,0.351,0.049,20.725,16.541,13.531,13.657,13.52,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.669408,122.534994,24.644586,6,0.581,0.181,22.128,15.769,11.554,12.032,11.653,1,ROT                           ,ROTATIONAL
0.315012,115.560858,18.883853,6,0.479,0.019,22.583,16.283,12.193,12.581,12.306,1,EW                            ,ECLIPSING
1.515615,123.09054,26.006914,7,0.44,0.098,23.631,17.437,13.304,13.646,13.397,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.319106,123.093763,25.992543,7,0.337,0.093,18.555,13.959,10.088,10.358,10.166,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.490193,117.574402,20.857289,6,0.584,0.056,22.876,15.727,11.75,11.934,11.509,1,EW                            ,ECLIPSING
0.290313,117.597507,20.872799,6,0.575,0.089,21.764,18.797,14.882,15.285,14.895,1,EW                            ,ECLIPSING
1.244149,121.884967,15.565509,9,0.671,0.052,22.94,17.332,11.378,11.941,11.512,1,UG                            ,CATACLYSMIC
0.506944,117.718457,20.94509,6,0.512,0.067,23.441,17.436,13.954,14.056,13.681,1,ROT                           ,ROTATIONAL
0.904532,123.060497,26.236036,7,0.425,0.092,21.558,15.354,11.149,11.496,11.246,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.709972,123.899931,29.777064,6,0.866,0.066,20.356,16.883,10.159,11.189,10.485,1,RS                            ,ROTATIONAL
0.687312,115.781608,18.999588,6,0.368,0.03,20.323,16.308,12.728,13.018,12.81,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.409151,122.260865,15.660638,8,0.496,0.033,23.959,17.269,12.899,13.263,12.971,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.467881,115.603628,18.966861,5,0.536,0.027,23.367,17.353,12.96,13.465,13.088,1,E                             ,ECLIPSING
0.405225,123.263259,26.280175,7,1.261,0.128,22.0,19.823,11.163,12.991,11.802,1,ROT                           ,ROTATIONAL
0.349355,122.160915,15.763564,8,0.286,0.096,19.582,16.126,13.421,13.412,13.355,1,DSCT                          ,DELTA_SCUTI_ETC
0.485599,119.104603,15.409157,6,0.555,0.051,21.627,15.348,10.897,11.376,11.006,1,ROT                           ,ROTATIONAL
0.28074,129.77534,17.357815,6,1.096,0.046,22.546,19.89,10.816,11.943,11.101,1,ROT                           ,ROTATIONAL
0.711204,124.262681,18.823231,10,0.344,0.057,18.931,16.362,13.113,13.231,13.108,1,E                             ,ECLIPSING
0.532886,115.874801,18.651647,6,0.506,0.027,22.745,16.132,12.078,12.527,12.196,1,ROT                           ,ROTATIONAL
2.087112,129.921651,17.59135,6,0.303,0.06,16.823,13.675,10.467,10.51,10.365,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.901418,120.95958,24.59025,7,0.95,0.127,17.549,17.712,12.385,13.58,12.756,1,RS                            ,ROTATIONAL
1.653883,114.793327,19.217751,6,0.49,0.011,22.452,16.481,12.039,12.464,12.157,1,RS                            ,ROTATIONAL
0.296374,123.808967,25.878678,9,0.382,0.112,20.534,16.34,12.875,13.12,12.908,1,EB                            ,ECLIPSING
0.60072,129.212052,17.452445,5,0.346,0.061,21.415,16.933,13.977,14.141,13.992,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.193903,119.213016,15.264193,5,0.452,0.037,22.057,16.523,12.589,12.886,12.639,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.562355,123.487409,18.787134,9,0.436,0.054,21.182,16.779,13.119,13.351,13.133,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.122918,115.162251,19.336211,5,0.398,0.031,22.313,18.198,14.495,14.787,14.54,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.313732,119.719173,15.361225,5,0.488,0.047,23.461,17.171,13.285,13.666,13.372,1,EA                            ,ECLIPSING
2.072855,119.685969,15.357359,5,0.212,0.068,17.479,14.502,11.827,11.745,11.745,1,EA                            ,ECLIPSING
0.743909,114.985098,21.454911,7,0.386,0.252,23.26,17.382,12.989,13.396,13.087,1,RS                            ,ROTATIONAL
0.865256,114.911544,21.430196,7,0.457,0.272,22.63,16.37,11.808,12.333,11.944,1,E                             ,ECLIPSING
0.488299,122.672659,12.481334,8,0.28,0.036,19.86,16.263,13.168,13.351,13.188,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.02362,132.061869,20.377007,5,0.967,0.121,23.486,18.362,10.525,11.528,10.806,1,ROT                           ,ROTATIONAL
0.748944,132.159102,20.410025,8,0.403,0.116,20.808,16.161,12.841,13.083,12.896,1,RRAB                          ,RR_LYRAE
0.517949,114.995543,21.538973,7,0.383,0.062,23.616,18.134,14.313,14.672,14.393,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.446805,114.865075,21.480607,7,0.349,0.255,19.699,14.844,10.492,11.14,10.575,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.458199,122.667227,12.55575,7,0.452,0.032,21.421,15.588,11.432,11.96,11.571,1,ROT                           ,ROTATIONAL
1.035863,114.85631,21.490393,6,0.389,0.086,22.079,17.864,14.135,14.437,14.197,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.287941,117.672208,17.979594,5,0.484,0.084,22.895,17.523,13.849,14.163,13.932,1,ROT                           ,ROTATIONAL
0.67599,122.686506,12.597741,7,0.48,0.053,23.69,17.138,12.551,13.126,12.699,1,ROT                           ,ROTATIONAL
1.142558,114.83402,21.508825,7,0.472,0.272,23.45,17.094,11.835,12.342,11.965,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.766089,114.848979,21.521196,7,0.484,0.042,23.742,17.573,13.59,14.017,13.709,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.097219,122.938061,12.681209,5,0.377,0.052,21.991,17.452,14.127,14.448,14.184,1,EW                            ,ECLIPSING
0.236262,122.713937,12.635114,6,0.48,0.05,23.572,17.542,13.407,14.004,13.563,1,EW                            ,ECLIPSING
2.471156,115.413521,21.575411,5,0.88,0.088,23.499,23.211,15.465,16.453,15.641,1,RS                            ,ROTATIONAL
0.632304,122.785511,12.703325,7,0.437,0.054,20.769,15.12,11.232,11.704,11.353,1,RS                            ,ROTATIONAL
0.658948,123.235974,16.191514,9,0.537,0.161,21.971,17.675,13.536,13.98,13.618,1,EW                            ,ECLIPSING
0.368526,122.875944,12.707311,7,0.493,0.047,22.872,16.895,12.589,13.106,12.731,1,ESD|CW-FO|EC                  ,ECLIPSING
1.317915,115.413942,18.501787,6,0.587,0.022,23.441,16.66,11.587,12.115,11.736,1,RS                            ,ROTATIONAL
1.283035,115.416922,18.525411,5,0.979,0.072,23.389,20.016,12.811,14.005,13.19,1,RS                            ,ROTATIONAL
1.645425,115.36903,18.516645,6,0.298,0.023,18.8,14.834,11.426,11.503,11.41,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.362631,124.734832,13.868547,5,0.509,0.087,23.15,17.976,14.177,14.93,14.264,1,ROT                           ,ROTATIONAL
0.227203,123.530688,26.054511,7,0.426,0.099,23.123,17.529,13.5,13.84,13.588,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.666475,123.536284,26.038392,7,0.364,0.076,23.484,17.671,13.856,14.175,13.919,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.354571,124.346847,29.306184,6,0.81,0.149,22.706,19.425,12.403,13.383,12.741,1,ROT                           ,ROTATIONAL
0.589299,123.416901,25.978821,9,0.44,0.075,23.577,18.349,14.385,14.704,14.447,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.778093,123.343847,26.003674,7,0.307,0.357,22.037,18.166,14.837,15.205,14.967,1,RRAB                          ,RR_LYRAE
0.908857,123.603168,24.536811,5,0.642,0.926,22.681,17.217,12.964,13.536,13.135,1,EA                            ,ECLIPSING
0.905245,123.326025,26.138425,7,1.13,0.096,22.884,19.894,12.228,13.508,12.594,1,ROT                           ,ROTATIONAL
1.506917,115.439807,18.650613,6,0.556,0.015,22.428,15.395,10.734,11.221,10.856,1,RS                            ,ROTATIONAL
0.382964,115.950284,18.439934,6,0.804,0.04,22.761,19.112,12.867,13.788,13.154,1,RS                            ,ROTATIONAL
1.190083,123.791154,18.443757,9,0.409,0.045,21.291,16.684,13.315,13.499,13.323,1,E                             ,ECLIPSING
0.574806,123.772051,18.574198,10,0.57,0.04,23.325,16.505,11.708,12.148,11.794,1,ROT                           ,ROTATIONAL
0.393332,115.783321,18.48641,5,0.469,0.023,23.195,17.252,13.079,13.429,13.165,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.610723,129.092508,17.322295,6,0.4,0.045,20.922,15.925,12.43,12.701,12.483,1,ROT                           ,ROTATIONAL
