angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type
1.435952,324.376213,0.704248,59,0.468,0.096,22.782,18.864,15.385,15.702,15.502,0,
1.32305,328.546003,1.449337,5,0.775,0.185,23.999,20.926,15.432,16.182,15.688,0,
0.93583,319.771652,0.827219,7,0.506,0.052,20.916,15.306,11.498,11.845,11.535,0,
1.301986,329.655822,3.748747,8,0.735,0.074,23.441,20.705,15.343,16.216,15.664,0,
0.264068,326.747795,-3.942888,18,0.483,0.087,21.124,15.047,11.162,11.519,11.203,0,
1.026716,327.661767,3.132252,5,0.163,0.1,18.071,17.007,15.242,14.97,15.099,0,
1.31852,321.315222,4.204344,9,0.873,0.087,23.407,21.461,14.486,15.45,14.793,0,
0.553427,319.83038,0.833364,7,0.728,0.052,24.321,17.332,11.538,12.161,11.647,0,
1.427315,329.789177,3.849692,10,0.568,0.051,23.396,17.225,12.364,12.943,12.55,0,
1.348399,328.278079,1.125688,16,0.964,0.061,23.449,17.756,9.683,10.825,10.026,0,
0.821858,328.280006,1.138918,16,0.667,0.065,22.731,16.235,10.62,11.24,10.767,0,
0.757378,321.435748,4.356239,7,0.537,0.055,21.3,14.688,10.113,10.642,10.223,1,S                             
0.148315,326.858203,-3.835223,19,0.366,0.204,19.515,15.474,12.215,12.352,12.182,1,EC                            
0.331403,328.272945,1.175984,16,0.592,0.057,23.259,17.065,12.532,13.15,12.736,0,
0.654473,329.965416,3.861145,12,0.53,0.049,22.021,15.744,11.08,11.622,11.255,0,
1.062856,324.992892,-0.62235,59,0.239,0.0,21.197,17.064,13.662,13.762,13.695,0,
0.736883,319.838987,0.963837,6,-0.131,0.041,14.251,14.757,16.058,15.651,16.088,0,
1.045743,324.992894,-0.622342,202,0.343,0.054,21.197,17.064,13.619,13.782,13.639,0,
1.728966,327.761263,3.34387,6,0.504,0.094,22.007,16.149,11.869,12.307,12.009,0,
0.63845,326.266042,-0.452229,261,0.593,0.05,23.312,16.667,11.561,12.062,11.683,0,
1.293368,328.150504,1.221777,18,0.611,0.054,24.078,17.346,12.022,12.596,12.191,0,
0.984923,326.812044,-3.845538,8,0.739,0.278,23.597,20.935,14.704,15.511,14.964,0,
0.877786,329.986846,3.845207,10,0.531,0.05,23.249,16.548,12.06,12.602,12.237,0,
0.426939,319.708387,0.924106,7,0.522,0.062,22.406,16.804,12.644,12.992,12.677,0,
0.850875,323.974031,-0.438735,78,0.554,0.0,23.771,17.726,12.875,13.525,13.083,0,
0.852766,323.974067,-0.43873,151,0.51,0.08,23.771,17.726,13.051,13.45,13.137,0,
0.681187,328.206795,1.256101,16,0.501,0.073,21.286,14.78,10.287,10.723,10.382,0,
0.931948,329.878907,3.878497,9,0.52,0.043,23.034,17.425,13.503,14.057,13.7,0,
1.062433,329.80373,3.896029,9,0.461,0.074,23.229,18.35,14.934,15.407,15.096,0,
1.147027,329.819977,3.912488,12,0.583,0.059,22.447,16.563,12.21,12.834,12.39,0,
1.162658,329.852116,3.94681,12,0.591,0.047,21.742,14.778,10.043,10.6,10.108,0,
0.661225,329.872365,3.952134,11,0.672,0.052,22.347,19.262,14.135,14.915,14.417,0,
0.468586,327.795056,1.122435,7,0.485,0.101,24.086,18.85,15.391,15.908,15.559,1,ROT                           
0.719216,319.88041,0.964756,7,0.544,0.059,21.738,17.019,12.994,13.391,13.065,0,
0.453698,321.348906,4.458659,8,0.493,0.049,20.534,15.083,10.655,11.123,10.769,0,
0.427072,327.92594,1.133418,17,0.602,0.05,23.739,16.602,11.169,11.724,11.314,0,
0.367826,327.438084,3.197437,5,0.276,1.008,20.018,17.729,14.698,14.775,14.658,1,RRAB                          
0.871434,321.446859,4.385615,6,0.892,0.055,23.295,20.238,12.862,13.86,13.163,1,ROT                           
0.663313,327.062632,-3.752119,19,0.59,0.106,23.267,17.542,12.308,12.841,12.446,0,
0.838353,327.887536,1.210011,17,0.534,0.051,22.569,16.03,11.508,11.984,11.641,0,
0.503387,329.258653,3.674091,9,0.489,0.067,22.742,16.735,12.829,13.16,12.842,0,
1.269935,319.902825,0.687976,7,0.546,0.062,20.929,14.923,10.978,11.393,11.048,0,
2.683467,328.701217,1.054942,5,0.475,0.141,23.417,20.986,15.77,16.656,16.11,0,
0.647221,326.218029,-3.759586,17,1.015,0.04,22.368,19.244,10.674,11.719,10.951,0,
0.229,328.719847,1.104777,11,0.38,0.074,21.485,17.244,13.89,14.181,13.977,1,DSCT|GDOR|SXPHE               
0.13297,328.747974,1.111158,11,0.519,0.052,22.888,16.356,11.934,12.438,12.085,1,DSCT|GDOR|SXPHE               
1.385647,324.573647,-1.331728,102,0.466,0.086,18.905,13.937,9.877,10.123,9.855,0,
1.433139,324.573683,-1.331735,129,0.439,0.142,18.905,13.937,9.86,10.107,9.852,0,
0.626611,326.111936,-3.714201,17,0.558,0.041,21.329,15.019,10.028,10.496,10.099,0,
0.480822,328.744783,1.13767,6,0.052,0.081,17.915,17.434,16.209,15.806,16.007,0,
0.900832,326.317553,-3.642525,18,0.343,0.117,18.561,14.236,10.846,11.071,10.864,0,
0.293485,328.729689,1.141773,11,0.491,0.049,22.014,16.293,12.229,12.736,12.407,0,
0.769009,329.352583,3.643294,11,0.493,0.075,21.38,15.918,11.863,12.166,11.848,0,
0.942434,325.257048,-0.576549,224,0.526,0.08,22.938,16.121,11.837,12.254,11.954,0,
0.592555,328.976609,1.175294,10,0.324,0.065,20.434,16.999,13.77,13.971,13.825,1,DSCT|GDOR|SXPHE               
0.377569,326.219147,-3.619951,7,0.618,0.079,16.458,15.961,14.03,14.93,14.362,0,
1.308181,326.292677,-0.508704,260,1.192,0.054,23.081,19.586,10.237,11.781,10.673,1,ROT                           
1.387782,326.292696,-0.508728,124,1.19,0.01,23.081,19.586,10.277,11.773,10.693,1,ROT                           
0.729059,328.958467,1.248446,11,0.505,0.051,21.114,15.184,11.102,11.608,11.264,0,
0.33833,326.916178,-4.089831,19,0.555,0.083,22.655,16.773,12.0,12.455,12.093,0,
0.364927,328.89338,1.279783,10,0.553,0.117,21.273,15.825,11.684,12.165,11.77,0,
0.387554,324.371292,-1.375337,89,0.755,0.0,22.799,17.48,11.575,12.352,11.808,0,
0.40661,324.3713,-1.375348,53,0.689,0.0,22.799,17.48,11.607,12.291,11.798,0,
0.328398,324.371322,-1.375334,161,0.462,0.005,22.799,17.48,11.756,12.282,11.916,0,
0.475959,327.027657,-4.087133,13,0.45,0.101,22.989,18.371,14.841,15.127,14.833,0,
0.667398,327.06837,-4.072187,17,0.483,0.097,23.195,17.741,13.86,14.209,13.916,0,
0.294367,328.479666,1.151144,11,0.493,0.055,21.17,15.305,11.113,11.622,11.288,0,
0.675628,320.027854,0.806111,6,0.607,0.064,22.73,16.845,12.402,12.878,12.484,1,ROT                           
0.87365,327.300273,3.126233,6,0.494,0.087,22.725,16.864,12.639,13.034,12.734,0,
2.478722,327.439068,3.163507,6,0.394,0.018,17.866,13.387,9.571,10.019,9.623,1,DSCT|GDOR|SXPHE               
1.241371,327.372252,3.161237,6,0.483,0.067,21.117,15.103,10.535,10.872,10.587,0,
0.967987,320.110026,0.846322,6,0.484,0.059,19.096,14.457,10.511,10.792,10.534,0,
0.636739,320.073868,0.841988,6,0.77,0.081,23.592,19.566,13.573,14.228,13.691,0,
0.708467,326.921643,-3.916923,8,0.44,0.14,22.904,18.979,15.339,15.759,15.409,1,DSCT|GDOR|SXPHE               
0.434322,328.727018,1.261987,10,0.521,0.029,22.67,16.92,12.055,12.569,12.228,1,ROT                           
0.158934,328.666008,1.260783,7,0.995,0.114,22.887,16.242,8.096,9.069,8.246,0,
0.682469,328.682668,1.312005,10,0.718,0.135,23.926,18.154,13.143,13.9,13.338,0,
0.54888,328.801695,1.293263,10,0.343,0.133,20.104,16.64,13.505,13.65,13.478,0,
1.321585,329.701237,3.649663,9,0.906,0.088,23.636,20.44,13.581,14.655,13.93,1,RS                            
1.183421,325.321797,-0.515595,221,0.588,0.057,22.884,17.769,13.15,13.661,13.282,0,
0.183017,319.991398,0.839265,6,0.541,0.047,22.303,16.813,12.571,12.955,12.626,0,
0.955845,326.137383,-4.060288,18,0.527,0.075,21.991,16.363,11.958,12.415,12.053,0,
0.658465,326.104279,-4.052199,17,0.608,0.061,23.111,17.853,12.809,13.358,12.926,0,
1.547216,327.947772,3.017272,5,1.079,0.039,19.083,18.544,14.549,15.792,14.978,0,
1.47815,325.493334,-0.564808,48,0.674,0.16,22.822,19.827,14.112,14.753,14.297,0,
1.409565,325.49338,-0.564811,169,0.68,0.068,22.822,19.827,14.137,14.736,14.283,0,
0.805166,324.250282,0.616648,254,0.514,0.064,22.358,16.122,11.776,12.195,11.87,0,
0.537719,324.14853,-1.272257,45,0.542,0.021,23.507,16.757,12.416,12.979,12.592,0,
0.845628,326.242047,-3.961514,16,0.646,0.058,23.264,18.207,12.944,13.566,13.096,0,
0.480143,328.12252,0.854817,14,0.532,0.064,23.34,17.27,13.096,13.539,13.196,0,
0.455569,321.180751,1.512778,5,0.443,0.081,20.805,15.732,11.57,11.92,11.638,0,
0.807472,324.148695,-1.272223,175,0.387,0.117,23.507,16.757,12.588,12.953,12.715,0,
0.380615,328.169064,0.90014,14,0.579,0.054,23.833,17.096,12.384,12.888,12.501,0,
1.118715,327.82037,3.060595,6,0.752,0.037,21.369,19.445,13.774,14.526,13.991,0,
0.476566,328.249203,0.963924,14,0.676,0.049,23.104,17.387,11.669,12.281,11.808,0,
0.708272,321.165169,1.528856,5,0.471,0.077,21.737,15.647,11.631,12.064,11.74,0,
0.198163,324.112476,-1.266408,48,0.465,0.0,21.476,15.7,11.666,12.09,11.766,0,
0.296647,324.11249,-1.266373,174,0.376,0.167,21.476,15.7,11.827,12.085,11.877,0,
0.661484,328.367056,0.932476,9,0.505,0.068,20.567,14.819,10.492,10.91,10.557,0,
1.344177,327.948868,3.058573,6,0.428,0.029,19.667,14.733,10.662,11.001,10.763,0,
0.738452,328.343289,1.013956,9,0.615,0.077,22.524,15.706,10.72,11.315,10.856,0,
0.977541,326.387479,-3.986711,12,0.476,0.11,23.591,18.458,15.149,15.541,15.26,0,
0.717335,326.418279,-3.924409,18,0.529,0.067,23.079,17.035,12.655,13.153,12.772,0,
0.541882,328.352048,1.016882,9,0.515,0.053,22.128,16.113,11.882,12.379,12.016,0,
0.87163,326.427351,-3.890072,17,1.609,0.089,23.407,21.959,10.014,12.307,11.006,1,SR                            
0.546629,322.706184,4.85389,5,0.576,0.044,23.028,16.877,11.797,12.355,11.946,0,
1.216999,328.520379,1.045925,9,0.542,0.061,23.995,17.058,12.374,12.865,12.493,1,RRAB/BL                       
0.755802,328.465586,1.056331,9,0.555,0.057,22.94,16.417,11.642,12.169,11.777,0,
0.353807,326.345947,-3.911543,17,0.373,0.049,18.32,14.037,10.469,10.671,10.482,0,
1.02545,328.238601,1.008634,14,0.926,0.06,22.734,19.234,11.803,12.823,12.065,1,ROT                           
0.757787,328.29654,1.106417,13,0.716,0.056,23.053,17.188,11.158,11.874,11.376,0,
0.873649,328.335199,1.151393,5,0.591,0.105,23.417,21.31,15.689,16.466,15.954,0,
0.405301,325.98662,-3.889178,17,0.206,0.073,19.354,16.889,14.296,14.249,14.251,0,
0.401186,328.675589,0.953288,9,1.059,0.054,23.64,19.462,10.744,12.087,11.114,0,
0.515725,326.127878,-3.797906,18,0.538,0.043,23.441,16.925,12.343,12.788,12.438,0,
0.642273,327.417313,2.864089,6,0.669,0.012,23.596,17.818,12.131,12.682,12.232,0,
0.248058,326.541509,-1.113302,228,0.86,0.258,22.105,18.926,12.17,13.146,12.456,1,EW                            
0.171851,328.801834,0.985227,5,0.998,0.312,19.528,19.124,15.351,16.571,15.766,0,
0.775123,326.236991,-3.806215,7,0.485,0.051,23.031,17.682,14.666,15.072,14.756,0,
0.621308,326.23701,-3.806176,7,0.436,0.11,23.031,17.682,14.673,15.077,14.742,0,
0.754521,326.179572,-3.81779,16,0.429,0.032,20.101,14.884,11.091,11.392,11.142,0,
1.170664,326.215383,-3.783133,17,0.553,0.04,22.255,15.086,10.43,10.925,10.527,0,
1.470193,325.5769,0.491513,99,0.485,0.079,21.761,17.077,12.856,13.279,12.946,1,DSCT|GDOR|SXPHE               
1.467259,325.576905,0.491506,254,0.527,0.059,21.761,17.077,12.904,13.317,13.007,1,DSCT|GDOR|SXPHE               
2.561892,325.827905,-0.416739,243,0.205,0.089,15.474,12.898,9.641,9.608,9.562,1,ROT                           
0.79853,321.33796,1.211818,5,0.576,0.057,23.081,17.12,12.737,13.208,12.814,0,
0.72589,330.034348,3.690224,8,0.53,0.046,23.645,18.199,14.087,14.594,14.242,0,
0.981442,321.426951,4.027711,7,0.161,0.07,17.872,17.124,15.231,15.147,15.242,0,
0.983951,321.375051,4.014916,9,0.515,0.032,21.604,15.695,11.177,11.587,11.277,0,
0.778683,329.82279,1.655806,6,0.621,0.127,23.036,17.041,12.671,13.17,12.715,1,RS                            
2.810208,324.423081,0.651066,80,0.948,0.125,23.537,21.875,15.003,16.036,15.33,1,ROT                           
0.64555,329.769849,1.740906,6,0.559,0.125,21.252,16.105,12.276,12.696,12.299,0,
0.277217,328.166307,2.857673,7,0.55,0.005,22.767,17.827,13.067,13.644,13.288,1,DSCT|GDOR|SXPHE               
0.740555,328.141715,2.94713,5,0.656,0.134,23.718,21.223,15.508,16.362,15.875,0,
1.085078,325.438426,-0.596778,231,0.583,0.061,22.166,15.652,10.774,11.212,10.873,0,
1.594875,328.260035,0.712102,11,0.574,0.076,23.885,16.841,11.981,12.502,12.122,0,
1.044757,321.186274,4.016692,10,0.499,0.023,22.175,15.931,11.642,12.05,11.756,0,
0.520125,328.304409,0.789565,10,0.542,0.055,22.7,17.061,12.05,12.557,12.189,0,
0.329884,322.277788,4.794878,7,0.628,0.078,22.389,16.192,11.474,11.825,11.408,0,
0.504098,328.419881,0.814283,9,0.596,0.055,23.8,16.49,11.421,12.016,11.586,0,
1.022125,324.262135,0.567124,121,0.706,0.102,21.191,20.114,14.759,15.481,14.972,0,
0.660326,330.07309,3.838233,10,0.643,0.05,21.43,15.72,10.302,10.98,10.495,0,
1.160768,328.060937,3.016753,6,0.432,0.147,22.813,18.401,15.122,15.469,15.216,0,
0.278847,322.155125,4.789508,7,0.456,0.071,20.492,16.359,12.861,13.013,12.762,1,DSCT|GDOR|SXPHE               
0.727323,321.311103,4.073115,9,0.458,0.048,22.531,17.336,13.475,13.843,13.569,0,
0.521198,322.109054,4.78244,6,0.451,0.077,21.308,14.544,9.601,10.286,9.878,1,RS                            
0.765059,321.371409,4.091851,9,0.504,0.06,22.498,16.665,12.443,12.864,12.559,0,
0.728407,328.574988,0.942144,5,0.498,0.135,17.774,17.458,15.614,16.254,15.867,0,
0.750348,327.758359,2.917919,6,0.53,0.036,23.557,16.563,11.732,12.151,11.835,0,
1.022436,328.139282,0.801317,9,0.423,0.106,22.91,18.095,14.902,15.299,15.012,0,
1.55275,329.393803,3.394834,5,0.834,0.118,23.096,21.272,15.454,16.351,15.753,0,
0.487837,329.49886,3.393218,7,1.234,0.057,23.191,18.064,8.699,10.359,8.834,0,
1.746931,325.990907,0.794092,261,0.368,0.071,18.847,14.868,11.661,11.774,11.638,0,
0.807562,329.999881,1.553461,6,0.57,0.13,20.962,15.224,11.162,11.576,11.162,0,
0.784526,324.400622,0.581978,217,1.068,0.32,22.414,17.156,6.589,8.209,7.036,0,
1.784591,325.990877,0.794093,103,0.324,0.067,18.847,14.868,11.593,11.743,11.583,0,
0.171174,326.077167,-4.123689,18,0.584,0.09,23.193,17.228,12.413,12.981,12.562,0,
0.926661,325.97476,-0.401955,244,1.015,0.055,23.261,20.739,12.261,13.386,12.604,0,
0.737814,324.111197,-1.402111,70,1.152,0.285,24.216,22.465,13.505,15.016,13.952,0,
0.503076,324.11087,-1.40214,11,1.314,0.008,24.216,22.465,13.369,15.147,13.956,0,
0.23866,326.03481,-4.114518,18,0.645,0.095,23.729,16.982,11.434,12.054,11.614,0,
0.361816,325.450244,0.397964,262,0.536,0.078,19.536,16.787,12.204,12.611,12.286,0,
0.739048,327.660095,2.804525,6,0.257,0.031,17.795,16.028,13.721,13.573,13.581,0,
0.79467,329.5785,1.448809,6,0.744,0.186,22.529,19.509,14.093,14.829,14.26,0,
0.741006,325.736445,-4.248546,17,0.366,0.054,21.311,16.942,13.65,13.877,13.686,1,DSCT|GDOR|SXPHE               
0.358776,325.470013,0.427063,103,0.327,0.071,21.498,18.312,15.419,15.513,15.414,1,DSCT|GDOR|SXPHE               
0.085042,330.056699,3.555486,9,0.65,0.054,22.605,15.7,10.087,10.62,10.106,0,
0.413883,329.691727,1.54728,6,0.681,0.159,21.564,15.584,10.593,11.237,10.773,0,
0.430367,325.474937,0.442796,87,0.833,0.132,24.135,20.611,13.402,14.362,13.676,1,DSCT|GDOR|SXPHE               
0.517273,325.474961,0.442794,204,0.893,0.081,24.135,20.611,13.452,14.43,13.734,1,DSCT|GDOR|SXPHE               
1.198372,329.619996,1.563768,5,0.897,0.251,23.752,22.109,15.105,16.083,15.313,0,
0.657555,321.01231,3.910624,7,0.592,0.093,22.823,20.363,15.175,15.849,15.416,0,
0.693402,321.153465,3.915199,10,0.469,0.03,22.558,16.823,12.845,13.246,12.966,0,
0.861072,324.296583,-1.330599,104,1.285,0.083,23.938,20.147,10.116,11.324,10.26,0,
0.999604,324.296603,-1.330634,57,1.263,0.039,23.938,20.147,9.948,11.261,10.289,0,
1.013608,324.296627,-1.330612,185,1.326,0.202,23.938,20.147,9.982,11.326,10.191,0,
1.030198,329.79626,3.609219,9,0.774,0.058,23.495,17.822,11.351,12.16,11.587,0,
1.025915,325.795057,-0.429325,40,0.538,0.149,23.941,18.899,15.687,16.242,15.942,1,ROT                           
0.238472,321.130052,3.972965,8,0.276,0.023,19.381,16.207,13.285,13.33,13.296,1,DSCT|GDOR|SXPHE               
1.541535,324.376802,0.581182,85,1.044,0.133,21.52,20.662,14.599,15.912,15.019,0,
0.786565,330.023633,3.403494,9,0.548,0.056,24.14,17.137,12.56,13.089,12.711,0,
0.202252,327.730689,2.547582,12,0.466,0.072,22.449,15.752,11.338,11.684,11.433,0,
0.347827,327.772396,2.587259,12,0.508,0.077,23.273,16.208,11.437,11.88,11.574,0,
0.325255,327.539004,2.522538,13,0.377,0.093,21.167,16.27,12.474,12.696,12.509,0,
0.441756,326.11949,-4.248763,17,0.502,0.028,21.123,15.237,10.678,11.099,10.78,0,
0.937362,320.229394,-2.273935,7,0.539,0.028,23.576,16.817,12.379,12.89,12.532,0,
0.56314,321.611804,3.880181,7,0.501,0.026,22.159,16.586,12.243,12.665,12.343,0,
0.491373,327.686756,2.594175,11,0.25,0.079,20.483,16.887,13.877,13.856,13.847,0,
0.299142,327.690433,2.608875,11,0.446,0.116,22.985,16.884,12.902,13.3,13.036,0,
0.354827,321.58556,3.917816,8,0.507,0.03,23.26,17.791,13.631,14.051,13.747,0,
0.882411,327.837806,2.573614,12,0.415,0.101,20.149,15.055,10.51,10.821,10.567,0,
0.383829,329.886525,1.311462,6,0.635,0.167,22.831,16.057,11.807,12.352,11.881,0,
1.051988,321.386617,3.841645,10,0.546,0.036,22.719,16.102,11.483,11.965,11.624,0,
0.258765,315.939142,0.347941,6,0.553,0.072,22.697,18.156,15.023,15.471,15.12,0,
0.896019,321.77549,1.214947,6,0.572,0.057,23.48,17.002,12.565,13.085,12.664,0,
0.986587,323.997473,-1.451239,21,0.433,0.304,24.161,17.829,13.428,13.563,13.596,0,
0.315037,315.853074,0.281685,6,0.369,0.048,19.178,15.366,11.974,12.144,11.994,1,ROT                           
0.242496,323.997239,-1.451313,12,0.682,0.142,24.161,17.829,13.327,13.821,13.404,0,
0.319803,329.710946,1.316475,6,0.563,0.179,22.376,16.962,12.987,13.409,13.007,0,
0.790179,330.272072,3.519935,9,0.573,0.052,22.86,16.434,11.484,12.032,11.638,0,
2.977622,330.266879,3.512355,8,1.023,0.07,22.34,21.289,13.831,15.025,14.185,0,
0.173568,321.501593,3.991685,8,0.334,0.024,17.417,14.651,11.291,11.399,11.265,0,
0.469668,329.630591,1.371038,5,0.834,0.188,23.921,21.868,15.759,16.441,15.761,0,
1.159688,321.195025,3.811481,7,0.512,0.115,23.496,18.677,15.389,15.952,15.66,0,
0.576417,323.898366,-1.423513,6,0.597,0.084,19.733,14.611,10.32,10.644,10.331,0,
0.886905,324.308243,0.558669,253,0.376,0.063,18.215,14.12,10.354,10.51,10.337,1,DSCT|GDOR|SXPHE               
0.356431,315.796167,0.340802,6,0.647,0.044,23.247,16.954,11.506,12.077,11.648,0,
0.758033,321.380168,1.15998,7,0.623,0.067,23.122,16.462,11.55,12.08,11.628,1,DSCT|GDOR|SXPHE               
0.345561,329.811243,1.392984,6,0.643,0.151,22.956,16.266,11.512,12.036,11.541,0,
0.327238,315.942157,0.357085,6,0.573,0.043,22.938,17.76,13.369,13.845,13.487,0,
0.374697,315.949311,0.384001,7,0.554,0.036,21.981,17.096,12.812,13.27,12.922,0,
1.981675,325.611219,0.445405,262,0.454,0.112,18.905,13.774,8.653,9.134,8.74,0,
0.837018,325.614245,0.438858,111,0.62,0.061,21.504,14.57,8.754,9.477,8.927,0,
0.819124,325.614246,0.438864,34,0.625,0.039,21.504,14.57,8.84,9.489,8.915,0,
0.84311,325.614255,0.438847,124,0.628,0.134,21.504,14.57,8.778,9.339,8.906,0,
0.601162,330.237247,3.554378,9,0.401,0.045,21.199,16.595,12.91,13.211,12.989,0,
0.720363,321.150863,3.85151,9,1.058,0.044,22.898,19.886,11.78,13.005,12.154,1,SR                            
1.799305,326.022528,-4.203725,10,0.511,0.042,23.551,17.238,12.975,13.428,13.073,0,
0.862655,321.260264,3.855386,8,0.87,0.096,21.933,19.479,14.479,15.533,14.869,0,
0.658854,315.561307,0.248494,6,0.509,0.045,22.302,16.981,12.908,13.355,13.043,1,DSCT|GDOR|SXPHE               
0.869899,330.035202,1.451066,6,0.564,0.126,21.901,16.464,12.342,12.728,12.327,0,
0.668009,330.043484,1.471223,7,0.681,0.13,23.06,17.115,12.491,13.05,12.525,0,
1.300815,133.39787,-0.611455,374,0.494,0.034,21.528,15.854,11.631,11.987,11.693,0,
0.898405,131.832949,1.407358,25,0.981,0.059,23.726,18.813,10.691,11.724,10.921,0,
1.011339,134.077341,0.257192,167,0.523,0.088,23.449,19.202,15.34,15.761,15.44,0,
0.314695,134.247513,0.263186,342,0.568,0.048,24.105,17.938,13.203,13.664,13.31,0,
0.814409,131.233815,1.080436,5,0.838,0.074,24.074,17.522,10.111,10.955,10.299,0,
0.426066,131.334966,1.170547,5,0.385,0.078,20.963,16.776,13.495,13.736,13.527,0,
0.279108,131.272668,1.205918,5,0.495,0.06,22.522,16.195,11.973,12.371,12.076,0,
0.412995,131.164422,1.177429,5,0.467,0.066,22.172,17.097,13.191,13.583,13.324,0,
0.797968,133.572739,0.021303,379,0.411,0.041,20.934,16.354,12.797,13.058,12.842,0,
2.25332,131.347455,1.293989,6,0.225,0.06,17.861,14.355,11.481,11.392,11.374,1,ROT                           
0.673573,133.621762,0.08693,387,0.498,0.04,21.118,14.871,10.738,11.207,10.833,1,ROT                           
